BookingID,Date,TimeSlot,ServiceType,EmployeeID,CustomerID,Duration,DayOfWeek,IsHolidayOrEvent,Season,IsWeekend,BookingStatus,EmployeeAvailability,FestivalImpact,CustomerType
BKG_592,2023-05-09,Evening,Standard Cleaning,Emp_20,CUST_592,4,Tuesday,0,Spring,0,Confirmed,1,0,One-time
BKG_593,2023-05-15,Afternoon,Move-in/Move-out Cleaning,Emp_14,CUST_593,1,Friday,0,Fall,0,Cancelled,0,0,Recurring
BKG_594,2023-12-11,Evening,Move-in/Move-out Cleaning,Emp_13,CUST_594,4,Sunday,0,Fall,0,Cancelled,1,0,Recurring
BKG_595,2023-08-10,Morning,Post-Event Cleaning,Emp_6,CUST_595,4,Thursday,1,Spring,0,Cancelled,1,0,One-time
BKG_596,2023-07-18,Morning,Post-Event Cleaning,Emp_19,CUST_596,4,Tuesday,0,Summer,1,Confirmed,1,0,Recurring
BKG_597,2023-07-12,Evening,Post-Event Cleaning,Emp_10,CUST_597,1,Thursday,0,Fall,0,Cancelled,1,0,Recurring
BKG_598,2023-03-30,Evening,Post-Event Cleaning,Emp_15,CUST_598,3,Thursday,0,Spring,0,Cancelled,1,0,Recurring
BKG_599,2023-08-31,Morning,Post-Event Cleaning,Emp_19,CUST_599,4,Thursday,1,Fall,0,Confirmed,0,0,Recurring
BKG_600,2023-09-06,Evening,Post-Event Cleaning,Emp_8,CUST_600,2,Monday,1,Winter,0,Confirmed,1,0,Recurring
BKG_601,2023-12-05,Morning,Move-in/Move-out Cleaning,Emp_10,CUST_601,1,Monday,0,Winter,0,Confirmed,0,0,Recurring
BKG_602,2023-10-31,Evening,Deep Cleaning,Emp_15,CUST_602,4,Saturday,1,Winter,0,Confirmed,1,0,One-time
BKG_603,2023-07-29,Morning,Deep Cleaning,Emp_15,CUST_603,4,Wednesday,1,Winter,0,Cancelled,1,0,Recurring
BKG_604,2023-01-08,Afternoon,Deep Cleaning,Emp_14,CUST_604,2,Wednesday,1,Spring,1,Confirmed,1,0,Recurring
BKG_605,2023-10-10,Morning,Deep Cleaning,Emp_13,CUST_605,3,Wednesday,0,Spring,0,Confirmed,0,0,Recurring
BKG_606,2023-04-26,Morning,Standard Cleaning,Emp_3,CUST_606,3,Wednesday,0,Summer,0,Cancelled,0,0,Recurring
BKG_607,2023-06-29,Afternoon,Deep Cleaning,Emp_20,CUST_607,3,Thursday,1,Spring,1,Cancelled,1,0,Recurring
BKG_608,2023-07-05,Evening,Standard Cleaning,Emp_14,CUST_608,4,Saturday,0,Fall,0,Cancelled,0,0,One-time
BKG_609,2023-07-23,Morning,Post-Event Cleaning,Emp_2,CUST_609,4,Saturday,0,Summer,0,Cancelled,1,0,Recurring
BKG_610,2023-05-11,Evening,Standard Cleaning,Emp_2,CUST_610,4,Tuesday,0,Spring,0,Confirmed,0,0,One-time
BKG_611,2023-10-02,Morning,Deep Cleaning,Emp_17,CUST_611,1,Monday,1,Fall,0,Cancelled,1,0,Recurring
BKG_612,2023-01-29,Afternoon,Deep Cleaning,Emp_20,CUST_612,2,Monday,0,Spring,1,Cancelled,1,0,One-time
BKG_613,2023-03-22,Evening,Standard Cleaning,Emp_6,CUST_613,4,Monday,0,Summer,0,Confirmed,0,0,Recurring
BKG_614,2023-03-25,Afternoon,Post-Event Cleaning,Emp_10,CUST_614,2,Wednesday,0,Summer,0,Confirmed,1,0,Recurring
BKG_615,2023-08-10,Evening,Post-Event Cleaning,Emp_1,CUST_615,2,Thursday,0,Summer,0,Confirmed,0,0,Recurring
BKG_616,2023-05-06,Afternoon,Move-in/Move-out Cleaning,Emp_14,CUST_616,3,Sunday,1,Spring,0,Cancelled,1,0,Recurring
BKG_617,2023-10-13,Afternoon,Standard Cleaning,Emp_4,CUST_617,1,Wednesday,1,Fall,1,Confirmed,1,0,One-time
BKG_618,2023-09-08,Afternoon,Deep Cleaning,Emp_20,CUST_618,4,Tuesday,0,Summer,0,Cancelled,1,0,One-time
BKG_619,2023-04-08,Afternoon,Standard Cleaning,Emp_13,CUST_619,3,Thursday,1,Spring,1,Confirmed,0,0,One-time
BKG_620,2023-10-10,Evening,Deep Cleaning,Emp_10,CUST_620,3,Thursday,1,Spring,1,Cancelled,1,0,One-time
BKG_621,2023-06-07,Afternoon,Move-in/Move-out Cleaning,Emp_17,CUST_621,4,Monday,1,Summer,0,Confirmed,1,0,Recurring
BKG_622,2023-06-01,Evening,Post-Event Cleaning,Emp_16,CUST_622,2,Sunday,0,Winter,0,Confirmed,1,0,One-time
BKG_623,2023-09-05,Evening,Standard Cleaning,Emp_12,CUST_623,3,Sunday,1,Summer,1,Cancelled,1,0,One-time
BKG_624,2023-10-07,Morning,Post-Event Cleaning,Emp_17,CUST_624,2,Tuesday,0,Winter,0,Confirmed,1,0,Recurring
BKG_625,2023-11-20,Afternoon,Standard Cleaning,Emp_14,CUST_625,1,Tuesday,1,Spring,0,Cancelled,1,0,Recurring
BKG_626,2023-04-13,Evening,Move-in/Move-out Cleaning,Emp_10,CUST_626,2,Monday,1,Fall,1,Confirmed,1,0,One-time
BKG_627,2023-07-28,Afternoon,Standard Cleaning,Emp_18,CUST_627,1,Friday,1,Fall,1,Cancelled,0,0,Recurring
BKG_628,2023-09-18,Evening,Post-Event Cleaning,Emp_16,CUST_628,2,Saturday,0,Fall,0,Cancelled,0,0,One-time
BKG_629,2023-01-16,Afternoon,Post-Event Cleaning,Emp_9,CUST_629,3,Friday,0,Spring,0,Confirmed,0,0,Recurring
BKG_630,2023-07-03,Morning,Standard Cleaning,Emp_11,CUST_630,3,Monday,1,Spring,0,Cancelled,1,0,One-time
BKG_631,2023-08-15,Evening,Standard Cleaning,Emp_2,CUST_631,1,Wednesday,1,Winter,0,Confirmed,1,0,One-time
BKG_632,2023-12-25,Afternoon,Standard Cleaning,Emp_15,CUST_632,4,Friday,0,Summer,1,Confirmed,0,1,Recurring
BKG_633,2023-04-20,Evening,Deep Cleaning,Emp_8,CUST_633,1,Friday,1,Summer,1,Cancelled,1,0,Recurring
BKG_634,2023-10-17,Evening,Post-Event Cleaning,Emp_15,CUST_634,1,Monday,0,Fall,0,Cancelled,0,0,One-time
BKG_635,2023-08-20,Evening,Post-Event Cleaning,Emp_11,CUST_635,2,Friday,1,Summer,1,Confirmed,0,0,Recurring
BKG_636,2023-07-11,Afternoon,Move-in/Move-out Cleaning,Emp_20,CUST_636,2,Sunday,1,Spring,0,Cancelled,1,0,One-time
BKG_637,2023-06-09,Morning,Post-Event Cleaning,Emp_4,CUST_637,1,Friday,1,Summer,0,Confirmed,1,0,Recurring
BKG_638,2023-08-23,Afternoon,Standard Cleaning,Emp_11,CUST_638,3,Saturday,1,Fall,1,Confirmed,1,0,One-time
BKG_639,2023-08-06,Morning,Deep Cleaning,Emp_20,CUST_639,2,Thursday,1,Winter,0,Cancelled,0,0,Recurring
BKG_640,2023-04-13,Afternoon,Deep Cleaning,Emp_11,CUST_640,4,Tuesday,0,Winter,1,Cancelled,0,0,Recurring
BKG_641,2023-05-02,Afternoon,Post-Event Cleaning,Emp_4,CUST_641,2,Thursday,1,Fall,0,Cancelled,1,0,Recurring
BKG_642,2023-08-23,Morning,Standard Cleaning,Emp_15,CUST_642,2,Wednesday,0,Fall,0,Confirmed,1,0,One-time
BKG_643,2023-07-18,Afternoon,Standard Cleaning,Emp_3,CUST_643,4,Wednesday,1,Winter,0,Confirmed,1,0,One-time
BKG_644,2023-12-30,Afternoon,Move-in/Move-out Cleaning,Emp_14,CUST_644,1,Wednesday,0,Summer,0,Confirmed,0,0,Recurring
BKG_645,2023-11-12,Evening,Move-in/Move-out Cleaning,Emp_11,CUST_645,4,Wednesday,1,Spring,0,Confirmed,1,0,Recurring
BKG_646,2023-08-19,Morning,Deep Cleaning,Emp_13,CUST_646,1,Sunday,0,Summer,1,Cancelled,1,0,One-time
BKG_647,2023-01-06,Afternoon,Standard Cleaning,Emp_8,CUST_647,1,Friday,1,Fall,1,Cancelled,0,0,One-time
BKG_648,2023-07-04,Evening,Deep Cleaning,Emp_12,CUST_648,1,Friday,1,Winter,0,Confirmed,0,1,One-time
BKG_649,2023-01-06,Morning,Deep Cleaning,Emp_20,CUST_649,4,Monday,1,Spring,0,Cancelled,1,0,One-time
BKG_650,2023-02-06,Evening,Post-Event Cleaning,Emp_9,CUST_650,1,Monday,1,Summer,0,Cancelled,1,0,One-time
BKG_651,2023-06-30,Evening,Post-Event Cleaning,Emp_3,CUST_651,3,Friday,0,Winter,0,Cancelled,1,0,Recurring
BKG_652,2023-07-31,Afternoon,Deep Cleaning,Emp_16,CUST_652,4,Thursday,1,Summer,0,Cancelled,1,0,Recurring
BKG_653,2023-12-14,Morning,Standard Cleaning,Emp_2,CUST_653,3,Monday,0,Spring,0,Confirmed,0,0,One-time
BKG_654,2023-11-15,Evening,Move-in/Move-out Cleaning,Emp_9,CUST_654,1,Wednesday,0,Fall,0,Confirmed,0,0,Recurring
BKG_655,2023-01-19,Morning,Move-in/Move-out Cleaning,Emp_9,CUST_655,2,Thursday,1,Fall,0,Cancelled,1,0,Recurring
BKG_656,2023-07-20,Afternoon,Standard Cleaning,Emp_3,CUST_656,1,Saturday,1,Spring,0,Confirmed,0,0,Recurring
BKG_657,2023-01-21,Morning,Post-Event Cleaning,Emp_5,CUST_657,3,Saturday,1,Spring,1,Cancelled,0,0,One-time
BKG_658,2023-08-29,Morning,Move-in/Move-out Cleaning,Emp_6,CUST_658,3,Tuesday,1,Summer,0,Cancelled,1,0,One-time
BKG_659,2023-12-20,Evening,Standard Cleaning,Emp_19,CUST_659,4,Tuesday,0,Fall,0,Confirmed,0,0,One-time
BKG_660,2023-02-24,Evening,Post-Event Cleaning,Emp_3,CUST_660,2,Friday,0,Summer,0,Cancelled,1,0,One-time
BKG_661,2023-07-02,Morning,Move-in/Move-out Cleaning,Emp_13,CUST_661,4,Saturday,1,Spring,0,Confirmed,0,0,One-time
BKG_662,2023-04-06,Afternoon,Move-in/Move-out Cleaning,Emp_2,CUST_662,3,Thursday,0,Spring,0,Cancelled,0,0,One-time
BKG_663,2023-10-05,Evening,Standard Cleaning,Emp_9,CUST_663,1,Tuesday,0,Summer,1,Confirmed,0,0,Recurring
BKG_664,2023-10-14,Morning,Deep Cleaning,Emp_20,CUST_664,2,Tuesday,1,Summer,0,Cancelled,1,0,One-time
BKG_665,2023-07-25,Evening,Move-in/Move-out Cleaning,Emp_13,CUST_665,1,Tuesday,1,Summer,0,Confirmed,1,0,One-time
BKG_666,2023-10-30,Morning,Deep Cleaning,Emp_13,CUST_666,1,Saturday,1,Winter,0,Confirmed,1,0,One-time
BKG_667,2023-07-19,Morning,Move-in/Move-out Cleaning,Emp_4,CUST_667,2,Wednesday,1,Summer,0,Confirmed,1,0,Recurring
BKG_668,2023-07-19,Evening,Deep Cleaning,Emp_7,CUST_668,4,Saturday,0,Spring,0,Cancelled,1,0,One-time
BKG_669,2023-03-21,Evening,Deep Cleaning,Emp_16,CUST_669,1,Saturday,0,Summer,0,Confirmed,0,0,Recurring
BKG_670,2023-04-02,Morning,Deep Cleaning,Emp_11,CUST_670,3,Tuesday,0,Winter,0,Cancelled,0,0,Recurring
BKG_671,2023-01-16,Morning,Move-in/Move-out Cleaning,Emp_6,CUST_671,1,Sunday,1,Spring,1,Cancelled,1,0,Recurring
BKG_672,2023-02-15,Evening,Standard Cleaning,Emp_7,CUST_672,2,Wednesday,1,Summer,0,Confirmed,1,0,Recurring
BKG_673,2023-12-28,Afternoon,Deep Cleaning,Emp_18,CUST_673,2,Sunday,0,Spring,0,Cancelled,0,0,One-time
BKG_674,2023-02-04,Evening,Post-Event Cleaning,Emp_13,CUST_674,2,Friday,0,Spring,0,Cancelled,0,0,Recurring
BKG_675,2023-08-02,Evening,Post-Event Cleaning,Emp_10,CUST_675,4,Monday,0,Fall,1,Cancelled,0,0,One-time
BKG_676,2023-11-19,Evening,Move-in/Move-out Cleaning,Emp_13,CUST_676,1,Thursday,1,Spring,1,Cancelled,1,0,One-time
BKG_677,2023-10-30,Afternoon,Move-in/Move-out Cleaning,Emp_5,CUST_677,4,Friday,0,Fall,0,Cancelled,0,0,Recurring
BKG_678,2023-02-12,Morning,Move-in/Move-out Cleaning,Emp_11,CUST_678,4,Sunday,0,Fall,1,Cancelled,1,0,One-time
BKG_679,2023-11-17,Evening,Standard Cleaning,Emp_14,CUST_679,2,Monday,1,Winter,1,Cancelled,1,0,Recurring
BKG_680,2023-02-07,Evening,Deep Cleaning,Emp_17,CUST_680,2,Friday,1,Summer,0,Cancelled,1,0,Recurring
BKG_681,2023-05-17,Evening,Move-in/Move-out Cleaning,Emp_12,CUST_681,4,Thursday,0,Spring,0,Cancelled,1,0,One-time
BKG_682,2023-11-09,Morning,Post-Event Cleaning,Emp_16,CUST_682,1,Friday,1,Summer,0,Cancelled,1,0,Recurring
BKG_683,2023-07-19,Afternoon,Deep Cleaning,Emp_4,CUST_683,3,Saturday,1,Summer,1,Confirmed,0,0,Recurring
BKG_684,2023-06-01,Morning,Standard Cleaning,Emp_18,CUST_684,4,Friday,1,Fall,1,Cancelled,1,0,Recurring
BKG_685,2023-06-16,Afternoon,Deep Cleaning,Emp_5,CUST_685,1,Friday,0,Winter,0,Cancelled,0,0,Recurring
BKG_686,2023-09-07,Afternoon,Move-in/Move-out Cleaning,Emp_5,CUST_686,2,Wednesday,1,Spring,1,Cancelled,1,0,Recurring
BKG_687,2023-10-07,Afternoon,Move-in/Move-out Cleaning,Emp_15,CUST_687,2,Sunday,1,Winter,1,Confirmed,1,0,One-time
BKG_688,2023-10-01,Afternoon,Deep Cleaning,Emp_10,CUST_688,1,Saturday,1,Spring,0,Confirmed,1,0,Recurring
BKG_689,2023-08-12,Afternoon,Deep Cleaning,Emp_8,CUST_689,3,Friday,0,Winter,0,Confirmed,1,0,Recurring
BKG_690,2023-09-09,Morning,Move-in/Move-out Cleaning,Emp_6,CUST_690,2,Monday,1,Fall,0,Cancelled,1,0,Recurring
BKG_691,2023-06-08,Afternoon,Standard Cleaning,Emp_4,CUST_691,2,Friday,0,Winter,0,Confirmed,0,0,One-time
BKG_692,2023-03-31,Afternoon,Post-Event Cleaning,Emp_16,CUST_692,2,Monday,1,Spring,0,Confirmed,1,0,One-time
BKG_693,2023-09-27,Morning,Standard Cleaning,Emp_5,CUST_693,1,Wednesday,0,Fall,0,Confirmed,0,0,One-time
BKG_694,2023-08-26,Evening,Move-in/Move-out Cleaning,Emp_19,CUST_694,4,Monday,0,Spring,0,Cancelled,0,0,Recurring
BKG_695,2023-07-16,Afternoon,Deep Cleaning,Emp_9,CUST_695,2,Wednesday,0,Fall,0,Cancelled,1,0,One-time
BKG_696,2023-03-25,Afternoon,Deep Cleaning,Emp_10,CUST_696,4,Sunday,1,Fall,0,Cancelled,0,0,One-time
BKG_697,2023-09-03,Afternoon,Standard Cleaning,Emp_18,CUST_697,3,Saturday,1,Summer,0,Cancelled,0,0,Recurring
BKG_698,2023-07-28,Evening,Deep Cleaning,Emp_13,CUST_698,2,Saturday,0,Summer,0,Cancelled,1,0,One-time
BKG_699,2023-08-23,Evening,Deep Cleaning,Emp_12,CUST_699,2,Friday,1,Summer,1,Confirmed,1,0,Recurring
BKG_700,2023-09-29,Afternoon,Standard Cleaning,Emp_12,CUST_700,3,Monday,0,Summer,0,Confirmed,1,0,One-time
BKG_701,2023-06-18,Morning,Move-in/Move-out Cleaning,Emp_3,CUST_701,2,Tuesday,0,Fall,1,Cancelled,1,0,Recurring
BKG_702,2023-11-19,Afternoon,Post-Event Cleaning,Emp_7,CUST_702,4,Tuesday,1,Winter,0,Confirmed,0,0,Recurring
BKG_703,2023-04-05,Morning,Move-in/Move-out Cleaning,Emp_15,CUST_703,1,Monday,0,Fall,0,Confirmed,1,0,Recurring
BKG_704,2023-07-01,Morning,Deep Cleaning,Emp_15,CUST_704,4,Monday,1,Summer,0,Cancelled,1,0,One-time
BKG_705,2023-02-27,Afternoon,Post-Event Cleaning,Emp_8,CUST_705,1,Saturday,1,Summer,0,Confirmed,0,0,One-time
BKG_706,2023-04-23,Evening,Post-Event Cleaning,Emp_11,CUST_706,1,Wednesday,0,Summer,0,Cancelled,0,0,Recurring
BKG_707,2023-03-19,Morning,Deep Cleaning,Emp_1,CUST_707,4,Saturday,1,Fall,0,Cancelled,1,0,One-time
BKG_708,2023-01-15,Afternoon,Post-Event Cleaning,Emp_8,CUST_708,4,Sunday,0,Summer,1,Cancelled,1,0,Recurring
BKG_709,2023-04-15,Evening,Post-Event Cleaning,Emp_14,CUST_709,4,Saturday,1,Spring,1,Confirmed,1,0,Recurring
BKG_710,2023-03-12,Afternoon,Standard Cleaning,Emp_17,CUST_710,4,Saturday,0,Winter,1,Cancelled,1,0,Recurring
BKG_711,2023-01-30,Evening,Deep Cleaning,Emp_10,CUST_711,3,Wednesday,0,Spring,0,Confirmed,0,0,Recurring
BKG_712,2023-03-26,Morning,Post-Event Cleaning,Emp_18,CUST_712,2,Thursday,0,Spring,0,Cancelled,1,0,One-time
BKG_713,2023-01-07,Evening,Standard Cleaning,Emp_20,CUST_713,1,Monday,0,Fall,0,Cancelled,1,0,One-time
BKG_714,2023-11-10,Afternoon,Move-in/Move-out Cleaning,Emp_7,CUST_714,4,Wednesday,1,Summer,1,Confirmed,0,0,One-time
BKG_715,2023-04-07,Afternoon,Deep Cleaning,Emp_14,CUST_715,4,Wednesday,0,Spring,0,Confirmed,1,0,One-time
BKG_716,2023-06-08,Afternoon,Move-in/Move-out Cleaning,Emp_3,CUST_716,4,Friday,0,Summer,0,Cancelled,1,0,One-time
BKG_717,2023-03-26,Evening,Deep Cleaning,Emp_20,CUST_717,3,Monday,0,Winter,0,Cancelled,0,0,One-time
BKG_718,2023-02-12,Afternoon,Deep Cleaning,Emp_13,CUST_718,4,Thursday,1,Fall,0,Confirmed,0,0,One-time
BKG_719,2023-08-23,Afternoon,Deep Cleaning,Emp_17,CUST_719,4,Tuesday,1,Summer,0,Cancelled,0,0,One-time
BKG_720,2023-07-05,Afternoon,Standard Cleaning,Emp_19,CUST_720,4,Sunday,1,Fall,0,Confirmed,1,0,Recurring
BKG_721,2023-04-11,Afternoon,Post-Event Cleaning,Emp_3,CUST_721,2,Tuesday,0,Summer,0,Cancelled,1,0,One-time
BKG_722,2023-04-23,Afternoon,Post-Event Cleaning,Emp_6,CUST_722,3,Wednesday,0,Fall,0,Confirmed,1,0,Recurring
BKG_723,2023-09-01,Evening,Move-in/Move-out Cleaning,Emp_9,CUST_723,4,Thursday,0,Winter,0,Confirmed,0,0,One-time
BKG_724,2023-04-19,Afternoon,Standard Cleaning,Emp_10,CUST_724,1,Tuesday,0,Winter,0,Cancelled,1,0,One-time
BKG_725,2023-08-29,Evening,Standard Cleaning,Emp_4,CUST_725,1,Tuesday,0,Winter,0,Confirmed,1,0,One-time
BKG_726,2023-01-18,Evening,Move-in/Move-out Cleaning,Emp_1,CUST_726,1,Sunday,1,Winter,1,Confirmed,0,0,Recurring
BKG_727,2023-12-04,Afternoon,Move-in/Move-out Cleaning,Emp_10,CUST_727,3,Saturday,1,Fall,0,Confirmed,1,0,One-time
BKG_728,2023-09-08,Evening,Standard Cleaning,Emp_3,CUST_728,3,Tuesday,0,Spring,0,Confirmed,1,0,One-time
BKG_729,2023-10-31,Afternoon,Deep Cleaning,Emp_19,CUST_729,1,Saturday,0,Winter,1,Cancelled,0,0,One-time
BKG_730,2023-12-03,Morning,Standard Cleaning,Emp_18,CUST_730,4,Sunday,1,Spring,1,Confirmed,0,0,One-time
BKG_731,2023-05-17,Morning,Deep Cleaning,Emp_4,CUST_731,3,Wednesday,1,Fall,0,Cancelled,1,0,One-time
BKG_732,2023-03-23,Morning,Standard Cleaning,Emp_19,CUST_732,1,Wednesday,0,Summer,0,Confirmed,1,0,Recurring
BKG_733,2023-11-21,Morning,Post-Event Cleaning,Emp_14,CUST_733,1,Monday,1,Summer,0,Cancelled,1,0,Recurring
BKG_734,2023-07-15,Morning,Standard Cleaning,Emp_7,CUST_734,4,Sunday,1,Summer,0,Cancelled,1,0,One-time
BKG_735,2023-11-27,Morning,Post-Event Cleaning,Emp_1,CUST_735,2,Thursday,0,Winter,0,Confirmed,1,0,One-time
BKG_736,2023-09-13,Afternoon,Standard Cleaning,Emp_6,CUST_736,3,Tuesday,0,Summer,0,Confirmed,0,0,One-time
BKG_737,2023-03-25,Afternoon,Post-Event Cleaning,Emp_9,CUST_737,4,Sunday,0,Fall,0,Confirmed,1,0,One-time
BKG_738,2023-12-01,Afternoon,Standard Cleaning,Emp_12,CUST_738,1,Friday,0,Summer,0,Confirmed,0,0,One-time
BKG_739,2023-11-26,Morning,Deep Cleaning,Emp_12,CUST_739,1,Saturday,0,Fall,0,Cancelled,1,0,One-time
BKG_740,2023-08-14,Morning,Post-Event Cleaning,Emp_15,CUST_740,4,Sunday,1,Fall,1,Confirmed,0,0,Recurring
BKG_741,2023-07-04,Morning,Move-in/Move-out Cleaning,Emp_1,CUST_741,3,Wednesday,0,Spring,0,Confirmed,0,1,Recurring
BKG_742,2023-07-03,Morning,Deep Cleaning,Emp_7,CUST_742,2,Friday,1,Summer,0,Cancelled,0,0,Recurring
BKG_743,2023-06-05,Evening,Move-in/Move-out Cleaning,Emp_3,CUST_743,2,Monday,1,Winter,0,Confirmed,0,0,Recurring
BKG_744,2023-09-04,Morning,Deep Cleaning,Emp_4,CUST_744,1,Sunday,1,Winter,0,Cancelled,1,0,One-time
BKG_745,2023-06-26,Afternoon,Standard Cleaning,Emp_18,CUST_745,3,Friday,0,Winter,0,Cancelled,0,0,Recurring
BKG_746,2023-02-02,Afternoon,Deep Cleaning,Emp_16,CUST_746,2,Saturday,0,Winter,0,Cancelled,1,0,One-time
BKG_747,2023-01-22,Afternoon,Deep Cleaning,Emp_12,CUST_747,3,Sunday,0,Fall,0,Confirmed,0,0,One-time
BKG_748,2023-10-15,Afternoon,Post-Event Cleaning,Emp_1,CUST_748,3,Monday,1,Winter,0,Cancelled,0,0,Recurring
BKG_749,2023-03-11,Evening,Move-in/Move-out Cleaning,Emp_19,CUST_749,1,Sunday,0,Fall,1,Cancelled,1,0,Recurring
BKG_750,2023-10-22,Evening,Post-Event Cleaning,Emp_19,CUST_750,2,Thursday,1,Fall,1,Cancelled,1,0,One-time
BKG_751,2023-11-01,Afternoon,Standard Cleaning,Emp_11,CUST_751,4,Tuesday,1,Fall,0,Cancelled,0,0,One-time
BKG_752,2023-12-16,Afternoon,Deep Cleaning,Emp_18,CUST_752,1,Saturday,0,Spring,0,Confirmed,1,0,One-time
BKG_753,2023-02-20,Afternoon,Post-Event Cleaning,Emp_13,CUST_753,2,Friday,0,Fall,0,Cancelled,0,0,Recurring
BKG_754,2023-08-25,Morning,Standard Cleaning,Emp_12,CUST_754,2,Friday,1,Summer,0,Confirmed,1,0,Recurring
BKG_755,2023-04-06,Evening,Post-Event Cleaning,Emp_18,CUST_755,2,Sunday,1,Spring,0,Cancelled,1,0,Recurring
BKG_756,2023-02-07,Afternoon,Move-in/Move-out Cleaning,Emp_19,CUST_756,2,Thursday,0,Winter,0,Cancelled,0,0,Recurring
BKG_757,2023-09-08,Evening,Post-Event Cleaning,Emp_3,CUST_757,2,Wednesday,0,Summer,0,Confirmed,1,0,One-time
BKG_758,2023-10-27,Afternoon,Standard Cleaning,Emp_19,CUST_758,3,Saturday,1,Summer,1,Cancelled,1,0,Recurring
BKG_759,2023-09-08,Morning,Post-Event Cleaning,Emp_15,CUST_759,1,Tuesday,0,Fall,0,Cancelled,1,0,Recurring
BKG_760,2023-04-14,Evening,Post-Event Cleaning,Emp_3,CUST_760,3,Tuesday,1,Winter,1,Cancelled,1,0,Recurring
BKG_761,2023-05-31,Morning,Move-in/Move-out Cleaning,Emp_15,CUST_761,4,Wednesday,1,Spring,0,Confirmed,0,0,One-time
BKG_762,2023-07-29,Evening,Deep Cleaning,Emp_9,CUST_762,2,Wednesday,0,Summer,1,Cancelled,1,0,Recurring
BKG_763,2023-01-02,Evening,Post-Event Cleaning,Emp_16,CUST_763,1,Wednesday,0,Summer,1,Confirmed,1,0,Recurring
BKG_764,2023-05-24,Evening,Deep Cleaning,Emp_19,CUST_764,2,Saturday,1,Spring,1,Cancelled,1,0,One-time
BKG_765,2023-09-06,Evening,Post-Event Cleaning,Emp_5,CUST_765,1,Thursday,1,Spring,0,Cancelled,0,0,Recurring
BKG_766,2023-08-11,Evening,Standard Cleaning,Emp_7,CUST_766,3,Sunday,1,Fall,1,Confirmed,1,0,Recurring
BKG_767,2023-10-05,Afternoon,Standard Cleaning,Emp_1,CUST_767,1,Saturday,1,Fall,1,Confirmed,1,0,Recurring
BKG_768,2023-11-20,Afternoon,Deep Cleaning,Emp_20,CUST_768,4,Wednesday,1,Summer,0,Confirmed,0,0,Recurring
BKG_769,2023-05-28,Morning,Post-Event Cleaning,Emp_6,CUST_769,4,Thursday,1,Spring,0,Cancelled,1,0,One-time
BKG_770,2023-06-09,Afternoon,Move-in/Move-out Cleaning,Emp_7,CUST_770,1,Tuesday,1,Spring,0,Cancelled,0,0,One-time
BKG_771,2023-08-25,Evening,Deep Cleaning,Emp_7,CUST_771,1,Friday,1,Spring,1,Cancelled,1,0,One-time
BKG_772,2023-07-26,Evening,Move-in/Move-out Cleaning,Emp_4,CUST_772,1,Thursday,0,Spring,0,Cancelled,1,0,One-time
BKG_773,2023-07-20,Morning,Standard Cleaning,Emp_1,CUST_773,1,Monday,1,Summer,1,Confirmed,1,0,One-time
BKG_774,2023-11-16,Morning,Post-Event Cleaning,Emp_20,CUST_774,4,Saturday,0,Summer,1,Confirmed,0,0,One-time
BKG_775,2023-09-18,Morning,Post-Event Cleaning,Emp_18,CUST_775,2,Sunday,1,Summer,1,Confirmed,1,0,Recurring
BKG_776,2023-02-17,Morning,Standard Cleaning,Emp_10,CUST_776,1,Monday,0,Summer,1,Confirmed,1,0,One-time
BKG_777,2023-08-21,Afternoon,Standard Cleaning,Emp_13,CUST_777,1,Wednesday,1,Summer,0,Cancelled,1,0,One-time
BKG_778,2023-08-09,Afternoon,Post-Event Cleaning,Emp_2,CUST_778,4,Saturday,0,Winter,0,Cancelled,1,0,Recurring
BKG_779,2023-08-07,Evening,Standard Cleaning,Emp_17,CUST_779,4,Monday,1,Fall,0,Cancelled,0,0,One-time
BKG_780,2023-09-15,Afternoon,Standard Cleaning,Emp_2,CUST_780,3,Tuesday,1,Spring,1,Cancelled,1,0,One-time
BKG_781,2023-11-08,Morning,Standard Cleaning,Emp_5,CUST_781,1,Saturday,1,Spring,1,Cancelled,0,0,One-time
BKG_782,2023-05-06,Morning,Move-in/Move-out Cleaning,Emp_17,CUST_782,3,Tuesday,0,Spring,0,Confirmed,0,0,Recurring
BKG_783,2023-05-31,Afternoon,Standard Cleaning,Emp_6,CUST_783,4,Saturday,1,Winter,1,Confirmed,1,0,Recurring
BKG_784,2023-01-19,Evening,Standard Cleaning,Emp_13,CUST_784,4,Thursday,0,Spring,0,Confirmed,0,0,One-time
BKG_785,2023-07-28,Morning,Deep Cleaning,Emp_1,CUST_785,2,Tuesday,1,Summer,1,Cancelled,0,0,Recurring
BKG_786,2023-01-06,Afternoon,Standard Cleaning,Emp_19,CUST_786,1,Saturday,1,Summer,1,Confirmed,0,0,Recurring
BKG_787,2023-03-06,Afternoon,Move-in/Move-out Cleaning,Emp_20,CUST_787,3,Thursday,1,Summer,0,Confirmed,0,0,One-time
BKG_788,2023-10-27,Morning,Deep Cleaning,Emp_2,CUST_788,4,Sunday,0,Summer,1,Cancelled,0,0,One-time
BKG_789,2023-12-29,Morning,Move-in/Move-out Cleaning,Emp_17,CUST_789,4,Saturday,1,Winter,0,Cancelled,1,0,Recurring
